Date,Temperature,Humidity,Pressure,Wind Speed,Rainfall,Weather Condition,Year,Month,Day,DayOfYear,Week,DayOfWeek,IsWeekend,Weather_Condition_Code,Dew_Point,Sin_DayOfYear,Cos_DayOfYear,Temp_Lag1,Temp_Lag7,Temp_Rolling7_Mean,Temp_Rolling30_Mean
2020-05-18,32.34,71.92,1015.67,8.37,0.0,Sunny,2020,5,18,139,21,0,0,4,26.724000000000004,0.6819721490904629,-0.7313781428679254,28.5,28.49,29.002857142857145,26.58966666666667
2020-05-19,26.0,71.7,1010.63,7.79,3.3074999999999997,Rainy,2020,5,19,140,21,1,0,3,20.34,0.6692903895412567,-0.7430009249440493,32.34,25.09,29.132857142857144,26.69066666666667
2020-05-20,30.86,65.42,1013.91,10.76,0.0,Sunny,2020,5,20,141,21,2,0,4,23.944,0.6564105761979381,-0.7544038410927472,26.0,30.22,29.224285714285713,27.14266666666667
2020-05-21,34.51,63.33,1010.38,8.42,0.0,Sunny,2020,5,21,142,21,3,0,4,27.176,0.6433365204044917,-0.765583517007675,30.86,25.97,30.444285714285716,27.506333333333334
2020-05-22,25.37,69.29,1013.24,7.81,0.0,Clear,2020,5,22,143,21,4,0,0,19.228,0.6300720909843687,-0.7765366444428655,34.51,34.08,29.2,27.548333333333336
2020-05-23,31.3,78.43,1010.35,4.05,3.3074999999999997,Rainy,2020,5,23,144,21,5,1,3,26.986000000000004,0.6166212130956382,-0.7872599821916922,25.37,26.82,29.84,27.523666666666667
2020-05-24,31.73,72.72,1011.25,5.91,3.3074999999999997,Rainy,2020,5,24,145,21,6,1,3,26.274,0.6029878670694714,-0.7977503570459932,31.3,28.5,30.30142857142857,27.788666666666664
2020-05-25,33.58,36.09,1013.24,11.18,0.0,Sunny,2020,5,25,146,22,0,0,4,20.798,0.5891760872322963,-0.8080046647350754,31.73,32.34,30.478571428571428,28.054666666666666
2020-05-26,27.3,76.45,1006.94,19.53,1.91,Rainy,2020,5,26,147,22,1,0,3,22.590000000000003,0.5751899607119775,-0.8180198708443174,33.58,26.0,30.664285714285715,28.139333333333333
2020-05-27,27.22,71.89,1006.82,8.64,3.3074999999999997,Rainy,2020,5,27,148,22,2,0,3,21.598,0.5610336262283677,-0.8277930117131022,27.3,30.86,30.14428571428572,28.334333333333333
2020-05-28,33.29,65.51,1003.68,10.46,0.0,Cloudy,2020,5,28,149,22,3,0,1,26.392,0.5467112728685939,-0.8373211953118121,27.22,34.51,29.97,28.47733333333333
2020-05-29,32.74,62.2,1002.49,13.85,0.0,Cloudy,2020,5,29,150,22,4,0,1,25.180000000000003,0.5322271388474397,-0.8466016020976267,33.29,25.37,31.022857142857145,28.636000000000003
2020-05-30,32.76,77.31,1004.78,6.27,3.3074999999999997,Rainy,2020,5,30,151,22,5,1,3,28.221999999999998,0.5175855102531889,-0.8556314858488706,32.74,31.3,31.231428571428573,28.783333333333335
2020-05-31,33.24,75.21,1012.97,10.64,0.0,Cloudy,2020,5,31,152,22,6,1,1,28.282,0.5027907197793043,-0.8644081744776648,32.76,31.73,31.44714285714286,29.120333333333335
2020-06-01,30.12,60.19,1007.13,6.47,0.0,Cloudy,2020,6,1,153,23,0,0,1,22.158,0.4878471454423119,-0.8729290708206411,33.24,33.58,30.952857142857145,29.099
2020-06-02,33.2,69.83,1015.1,13.32,3.3074999999999997,Rainy,2020,6,2,154,23,1,0,3,27.166000000000004,0.47275920928627757,-0.881191653407483,30.12,27.3,31.795714285714286,29.472
2020-06-03,33.55,55.8,1012.18,9.66,0.0,Sunny,2020,6,3,155,23,2,0,4,24.709999999999997,0.4575313760742512,-0.8891934772070711,33.2,27.22,32.699999999999996,29.637
2020-06-04,30.49,53.86,1000.62,10.32,3.3074999999999997,Thunderstorm,2020,6,4,156,23,3,0,5,21.262,0.44216815196707204,-0.8969321743510065,33.55,33.29,32.3,29.521333333333335
2020-06-05,38.89,55.51,1015.1,6.35,0.0,Sunny,2020,6,5,157,23,4,0,4,29.992,0.42667408318992467,-0.9044054548343001,30.49,32.74,33.17857142857143,30.017333333333333
2020-06-06,34.59,73.41,1016.68,12.41,0.0,Sunny,2020,6,6,158,23,5,1,4,29.272000000000002,0.4110537546870351,-0.9116111071930239,38.89,32.76,33.44,30.317333333333334
2020-06-07,29.41,77.94,1006.63,23.06,2.99,Rainy,2020,6,7,159,23,6,1,3,24.997999999999998,0.3953117887649151,-0.9185469991587165,34.59,33.24,32.892857142857146,30.366333333333333
2020-06-08,35.46,69.31,1014.2,5.73,0.0,Sunny,2020,6,8,160,24,0,0,4,29.322000000000003,0.37945284372454435,-0.925211078289358,29.41,30.12,33.65571428571428,30.674
2020-06-09,30.38,74.98,1007.3,7.75,0.0,Cloudy,2020,6,9,161,24,1,0,1,25.375999999999998,0.36348161248290634,-0.9316013725767187,35.46,33.2,33.252857142857145,30.916666666666668
2020-06-10,36.16,68.85,1012.16,10.02,0.0,Sunny,2020,6,10,162,24,2,0,4,29.929999999999996,0.3474028211842774,-0.9377159910299093,30.38,33.55,33.62571428571429,31.17233333333333
2020-06-11,37.48,56.35,1003.79,12.86,0.0,Cloudy,2020,6,11,163,24,3,0,1,28.749999999999996,0.3312212278016865,-0.9435531242349544,36.16,30.49,34.62428571428571,31.58533333333333
2020-06-12,31.27,73.59,1001.55,7.02,3.3074999999999997,Rainy,2020,6,12,164,24,4,0,3,25.988,0.31494162072895193,-0.9491110448902284,37.48,38.89,33.535714285714285,31.620333333333335
2020-06-13,37.11,71.03,1009.14,2.52,0.0,Sunny,2020,6,13,165,24,5,1,4,31.316,0.2985688173637202,-0.9543881083175908,31.27,34.59,33.895714285714284,31.991666666666667
2020-06-14,35.47,71.71,1010.94,16.64,0.0,Sunny,2020,6,14,166,24,6,1,4,29.811999999999998,0.2821076626819194,-0.9593827529490743,37.11,29.41,34.76142857142857,32.038
2020-06-15,36.89,75.07,1009.08,12.71,3.3074999999999997,Thunderstorm,2020,6,15,167,25,0,0,5,31.904,0.26556302780405594,-0.9640935007889755,35.47,35.46,34.965714285714284,32.373666666666665
2020-06-16,40.45,67.77,1003.83,4.12,0.0,Cloudy,2020,6,16,168,25,1,0,1,34.004000000000005,0.24893980855376657,-0.9685189578512204,36.89,30.38,36.40428571428571,32.772000000000006
2020-06-17,33.7,68.92,1009.55,6.87,0.0,Sunny,2020,6,17,169,25,2,0,4,27.484,0.23224292400907015,-0.9726578145718654,40.45,36.16,36.05285714285714,32.81733333333333
2020-06-18,32.18,77.18,1013.79,18.28,0.0,Cloudy,2020,6,18,170,25,3,0,1,27.616,0.21547731504673012,-0.976508846196619,33.7,37.48,35.29571428571428,33.02333333333333
2020-06-19,31.85,66.44,1011.95,17.31,0.0,Sunny,2020,6,19,171,25,4,0,4,25.138,0.19864794288017112,-0.9800709131432666,32.18,31.27,35.37857142857143,33.056333333333335
2020-06-20,32.19,57.65,1013.27,13.77,0.0,Sunny,2020,6,20,172,25,5,1,4,23.72,0.18175978759137534,-0.9833429613388902,31.85,37.11,34.675714285714285,32.979
2020-06-21,34.65,63.11,1007.78,8.34,0.0,Cloudy,2020,6,21,173,25,6,1,1,27.272,0.16481784665719793,-0.9863240225317866,32.19,35.47,34.558571428571426,33.288333333333334
2020-06-22,36.08,56.29,1018.62,9.37,0.0,Sunny,2020,6,22,174,26,0,0,4,27.337999999999997,0.14782713347053048,-0.9890132145779883,34.65,36.89,34.44285714285714,33.44766666666667
2020-06-23,35.96,57.08,1004.55,8.51,0.0,Cloudy,2020,6,23,175,26,1,0,1,27.376,0.13079267585675922,-0.9914097417023038,36.08,40.45,33.80142857142857,33.58866666666667
2020-06-24,37.8,61.09,1014.26,14.99,0.0,Sunny,2020,6,24,176,26,2,0,4,30.017999999999997,0.11371951458594969,-0.9935128947338007,35.96,33.7,34.387142857142855,33.72933333333334
2020-06-25,35.28,56.38,1018.8,6.09,0.0,Sunny,2020,6,25,177,26,3,0,4,26.556,0.0966127018812031,-0.9953220513156602,37.8,32.18,34.83,33.995333333333335
2020-06-26,39.97,57.94,1013.89,6.28,0.0,Sunny,2020,6,26,178,26,4,0,4,31.558,0.07947729992362097,-0.9968366760893436,35.28,31.85,35.989999999999995,34.42033333333333
2020-06-27,34.54,45.89,1010.6,14.22,3.3074999999999997,Rainy,2020,6,27,179,26,5,1,3,23.718,0.062318379354325076,-0.998056320853012,39.97,32.19,36.325714285714284,34.462
2020-06-28,44.16,60.22,1007.21,8.85,0.0,Cloudy,2020,6,28,180,26,6,1,1,36.20399999999999,0.04514101777397193,-0.9989806246941579,34.54,34.65,37.684285714285714,34.842666666666666
2020-06-29,37.52,62.75,1017.59,16.78,0.0,Sunny,2020,6,29,181,27,0,0,4,30.070000000000004,0.02795029824021032,-0.999609314096404,44.16,36.08,37.89,35.001333333333335
2020-06-30,32.84,57.84,1003.54,6.67,3.24,Rainy,2020,6,30,182,27,1,0,3,24.408000000000005,0.01075130776352193,-0.9999422030204416,37.52,35.96,37.44428571428572,34.98800000000001
2020-07-01,32.21,73.05,1006.35,8.81,3.3074999999999997,Thunderstorm,2020,7,1,183,27,2,0,5,26.82,-0.00645086419810515,-0.9999791929590823,32.84,37.8,36.645714285714284,35.05766666666667
2020-07-02,37.23,72.31,1009.03,5.96,3.3074999999999997,Rainy,2020,7,2,184,27,3,0,3,31.691999999999997,-0.023651127245231586,-0.9997202729664083,32.21,35.28,36.924285714285716,35.192
2020-07-03,35.02,48.41,1019.17,9.05,0.0,Sunny,2020,7,3,185,27,4,0,4,24.702,-0.04084439154329611,-0.9991655196610109,37.23,39.97,36.21714285714286,35.241
2020-07-04,38.07,54.72,1013.57,4.64,1.63,Rainy,2020,7,4,186,27,5,1,3,29.014,-0.05802556932878035,-0.9983150972033183,35.02,34.54,36.721428571428575,35.49366666666666
2020-07-05,37.34,55.17,1005.59,7.25,0.0,Cloudy,2020,7,5,187,27,6,1,1,28.374000000000002,-0.07518957641475855,-0.9971692572470178,38.07,44.16,35.74714285714286,35.442
2020-07-06,35.63,54.66,1009.79,4.73,0.0,Sunny,2020,7,6,188,28,0,0,4,26.562,-0.09233133369539122,-0.9957283388645872,37.34,37.52,35.47714285714286,35.47666666666667
2020-07-07,33.18,74.07,1008.34,12.33,2.29,Rainy,2020,7,7,189,28,1,0,3,27.994,-0.10944576864891556,-0.993992768446958,35.63,32.84,35.52571428571429,35.602333333333334
2020-07-08,31.07,65.31,1008.08,12.46,0.0,Sunny,2020,7,8,190,28,2,0,4,24.132,-0.12652781683868314,-0.9919630595773397,33.18,32.21,35.362857142857145,35.456
2020-07-09,34.51,62.2,1017.7,4.14,0.0,Sunny,2020,7,9,191,28,3,0,4,26.95,-0.1435724234118113,-0.9896398128792412,31.07,37.23,34.97428571428571,35.593666666666664
2020-07-10,38.7,41.87,1002.96,16.45,0.0,Cloudy,2020,7,10,192,28,4,0,1,27.074,-0.16057454459499376,-0.9870237158387383,34.51,35.02,35.5,35.67833333333333
2020-07-11,36.66,69.69,1021.15,26.843750000000004,0.0,Sunny,2020,7,11,193,28,5,1,4,30.597999999999995,-0.17752914918703497,-0.984115542601034,38.7,38.07,35.29857142857143,35.651
2020-07-12,32.0,54.21,1017.17,9.21,0.0,Sunny,2020,7,12,194,28,6,1,4,22.842,-0.19443122004766195,-0.9809161537413774,36.66,37.34,34.535714285714285,35.675333333333334
2020-07-13,36.55,64.01,1018.06,6.76,0.0,Sunny,2020,7,13,195,29,0,0,4,29.351999999999997,-0.2112757555821793,-0.9774264960104055,32.0,35.63,34.667142857142856,35.656666666666666
2020-07-14,37.23,65.71,1008.64,26.843750000000004,0.0,Sunny,2020,7,14,196,29,1,0,4,30.371999999999996,-0.2280577712215198,-0.9736476020539838,36.55,33.18,35.245714285714286,35.715333333333334
2020-07-15,33.17,79.39,1011.12,4.99,3.3074999999999997,Thunderstorm,2020,7,15,197,29,2,0,5,29.048000000000002,-0.24477230089725957,-0.9695805901076308,37.23,31.07,35.54571428571428,35.59133333333333
2020-07-16,36.49,50.37,1002.93,9.11,0.0,Cloudy,2020,7,16,198,29,3,0,1,26.564,-0.2614143985111562,-0.965226663665613,33.17,34.51,35.82857142857143,35.45933333333333
2020-07-17,36.17,33.49,1008.43,9.78,0.0,Sunny,2020,7,17,199,29,4,0,4,22.868000000000002,-0.2779791393987801,-0.9605871111248129,36.49,38.7,35.46714285714285,35.541666666666664
2020-07-18,32.31,68.22,1015.12,16.53,0.0,Sunny,2020,7,18,200,29,5,1,4,25.954,-0.2944616217868012,-0.9556633054034704,36.17,36.66,34.84571428571429,35.546
2020-07-19,37.1,81.04,1019.21,10.61,0.0,Cloudy,2020,7,19,201,29,6,1,1,33.308,-0.3108569682435036,-0.9504567035349151,32.31,32.0,35.574285714285715,35.721000000000004
2020-07-20,37.73,74.98,1004.7,7.21,3.3074999999999997,Rainy,2020,7,20,202,30,0,0,3,32.726,-0.3271603271220951,-0.9449688462364056,37.1,36.55,35.74285714285715,35.90566666666667
2020-07-21,39.37,63.54,1008.9,5.88,0.0,Sunny,2020,7,21,203,30,1,0,4,32.077999999999996,-0.34336687399638804,-0.939201357453208,37.73,37.23,36.04857142857143,36.062999999999995
2020-07-22,39.25,56.61,1010.2,7.74,0.0,Sunny,2020,7,22,204,30,2,0,4,30.572,-0.3594718130884232,-0.9331559438780432,39.37,33.17,36.917142857142856,36.16866666666667
2020-07-23,31.43,75.07,1003.91,5.74,0.0,Cloudy,2020,7,23,205,30,3,0,1,26.444,-0.3754703786876202,-0.9268343944460494,39.25,36.49,36.19428571428572,36.01766666666666
2020-07-24,32.8,56.3,1015.63,9.22,0.0,Sunny,2020,7,24,206,30,4,0,4,24.059999999999995,-0.3913578365610259,-0.9202385798054075,31.43,36.17,35.71285714285714,35.851
2020-07-25,37.41,67.58,1007.04,7.0,0.0,Cloudy,2020,7,25,207,30,5,1,1,30.925999999999995,-0.4071294853542516,-0.9133704517637858,32.8,32.31,36.441428571428574,35.922000000000004
2020-07-26,37.36,67.9,1010.22,4.61,0.0,Sunny,2020,7,26,208,30,6,1,4,30.94,-0.4227806579826773,-0.9062320427107697,37.41,37.1,36.47857142857142,35.835
2020-07-27,37.31,73.49,1008.69,15.88,1.02,Rainy,2020,7,27,209,31,0,0,3,32.008,-0.4383067230125192,-0.898825465016444,37.36,37.73,36.41857142857143,35.92733333333333
2020-07-28,47.94,83.04,1005.07,7.21,0.64,Rainy,2020,7,28,210,31,1,0,3,44.548,-0.45370308603134424,-0.8911529104063088,37.31,39.37,37.642857142857146,36.05333333333333
2020-07-29,37.38,66.76,1011.35,5.1,0.0,Sunny,2020,7,29,211,31,2,0,4,30.732000000000003,-0.46896519100763184,-0.8832166493127127,47.94,39.25,37.37571428571429,36.04866666666667
2020-07-30,39.12,56.53,1009.84,8.37,0.0,Sunny,2020,7,30,212,31,3,0,4,30.426,-0.48408852163897587,-0.8750190302029955,37.38,31.43,38.47428571428571,36.258
2020-07-31,38.47,61.82,1009.0,9.31,0.0,Sunny,2020,7,31,213,31,4,0,4,30.834,-0.4990686026885319,-0.8665624788845385,39.12,32.8,39.284285714285716,36.46666666666667
2020-08-01,37.44,45.1,1007.01,4.11,0.0,Cloudy,2020,8,1,214,31,5,1,1,26.459999999999997,-0.5139010013093103,-0.8578494977869301,38.47,37.41,39.28857142857142,36.47366666666667
2020-08-02,34.27,58.06,1013.78,10.48,0.0,Sunny,2020,8,2,215,31,6,1,4,25.882000000000005,-0.5285813283559292,-0.8488826652214553,37.44,37.36,38.847142857142856,36.44866666666667
2020-08-03,37.63,58.57,1021.28,5.63,0.0,Sunny,2020,8,3,216,32,0,0,4,29.344,-0.5431052396834317,-0.8396646346181327,34.27,37.31,38.892857142857146,36.434
2020-08-04,32.64,60.91,1012.94,19.49,0.0,Sunny,2020,8,4,217,32,1,0,4,24.822,-0.5574684374327892,-0.8301981337405212,37.63,47.94,36.707142857142856,36.27733333333333
2020-08-05,34.27,66.53,1017.84,11.42,0.0,Sunny,2020,8,5,218,32,2,0,4,27.576000000000004,-0.5716666713027052,-0.8204859638785327,32.64,37.38,36.26285714285714,36.232
2020-08-06,33.39,57.4,1003.65,7.54,0.0,Cloudy,2020,8,6,219,32,3,0,1,24.87,-0.5856957398073508,-0.8105309990194823,34.27,39.12,35.44428571428572,36.239000000000004
2020-08-07,35.11,75.63,1012.68,6.45,1.13,Rainy,2020,8,7,220,32,4,0,3,30.235999999999997,-0.5995514915196489,-0.8003361849976323,33.39,38.47,34.964285714285715,36.373666666666665
2020-08-08,42.16,59.49,1004.09,8.61,3.3074999999999997,Thunderstorm,2020,8,8,221,32,5,1,5,34.05799999999999,-0.6132298262997502,-0.7899045386224707,35.11,37.44,35.63857142857143,36.62866666666667
2020-08-09,28.67,68.84,1003.84,11.89,0.0,Cloudy,2020,8,9,222,32,6,1,1,22.438000000000002,-0.6267266965083301,-0.7792391467859886,42.16,34.27,34.83857142857143,36.294333333333334
2020-08-10,36.74,60.0,1007.05,8.92,0.0,Cloudy,2020,8,10,223,33,0,0,1,28.740000000000002,-0.6400381082043503,-0.7683431655492202,28.67,37.63,34.71142857142858,36.297
2020-08-11,29.27,70.06,1019.76,8.18,0.0,Clear,2020,8,11,224,33,1,0,0,23.282,-0.65316012232693,-0.7572198192083127,36.74,32.64,34.230000000000004,36.205999999999996
2020-08-12,32.81,74.28,1017.78,9.27,0.0,Sunny,2020,8,12,225,33,2,0,4,27.666000000000004,-0.666088855860977,-0.7458723993404063,29.27,34.27,34.021428571428565,36.08133333333333
2020-08-13,37.69,53.95,1012.8,6.88,0.0,Sunny,2020,8,13,226,33,3,0,4,28.479999999999997,-0.6788204829862355,-0.734304263829602,32.81,33.39,34.635714285714286,36.096666666666664
2020-08-14,34.29,58.42,1002.66,7.73,3.3074999999999997,Rainy,2020,8,14,227,33,4,0,3,25.974,-0.6913512362094071,-0.722518835873311,37.69,35.11,34.51857142857143,36.134
2020-08-15,30.51,64.61,1011.25,3.53,0.0,Sunny,2020,8,15,228,33,5,1,4,23.432000000000002,-0.7036774074790128,-0.7105196029692745,34.29,42.16,32.854285714285716,35.93466666666667
2020-08-16,31.54,53.46,1014.08,13.99,3.3074999999999997,Thunderstorm,2020,8,16,229,33,6,1,5,22.232,-0.7157953492826642,-0.6983101158835584,30.51,28.67,33.26428571428571,35.78033333333334
2020-08-17,35.88,55.69,1012.67,10.32,0.0,Sunny,2020,8,17,230,34,0,0,4,27.018,-0.7277014757264236,-0.6858939875998223,31.54,36.74,33.14142857142857,35.89933333333333
2020-08-18,31.23,62.38,1001.25,6.37,0.0,Cloudy,2020,8,18,231,34,1,0,1,23.706000000000003,-0.7393922635959241,-0.673274892250183,35.88,29.27,33.42142857142857,35.70366666666666
2020-08-19,34.12,73.86,1006.54,21.21,3.3074999999999997,Rainy,2020,8,19,232,34,2,0,3,28.891999999999996,-0.7508642533989489,-0.6604565640279754,31.23,32.81,33.60857142857143,35.583333333333336
2020-08-20,33.44,68.22,1011.6,9.39,0.0,Sunny,2020,8,20,233,34,3,0,4,27.083999999999996,-0.7621140503891487,-0.6474427960827475,34.12,37.69,33.00142857142857,35.385666666666665
2020-08-21,31.06,69.19,1015.56,5.66,0.0,Sunny,2020,8,21,234,34,4,0,4,24.897999999999996,-0.7731383255706026,-0.6342374393978054,33.44,34.29,32.54,35.11266666666667
2020-08-22,39.86,69.61,997.84,13.27,0.0,Cloudy,2020,8,22,235,34,5,1,1,33.782,-0.7839338166829201,-0.620844401650647,31.06,30.51,33.87571428571429,35.39366666666667
2020-08-23,34.88,63.21,1010.8,10.8,0.0,Sunny,2020,8,23,236,34,6,1,4,27.522000000000002,-0.7944973291665992,-0.6072676460566135,39.86,31.54,34.35285714285714,35.463
2020-08-24,26.21,74.56,1013.93,10.78,0.0,Clear,2020,8,24,237,35,0,0,0,21.122,-0.8048257371083452,-0.593511190196115,34.88,35.88,32.97142857142857,35.08966666666666
2020-08-25,33.13,64.78,1017.13,7.45,0.0,Sunny,2020,8,25,238,35,1,0,4,26.086000000000002,-0.8149159841660791,-0.5795791048257612,26.21,31.23,33.24285714285714,34.94866666666667
2020-08-26,30.26,70.47,1016.62,11.05,0.0,Sunny,2020,8,26,239,35,2,0,4,24.354,-0.8247650844733614,-0.5654755126737576,33.13,34.12,32.691428571428574,34.71366666666666
2020-08-27,34.94,58.71,1015.25,8.02,0.0,Sunny,2020,8,27,240,35,3,0,4,26.682,-0.8343701235229538,-0.5512045872199277,30.26,33.44,32.90571428571429,34.28033333333334
2020-08-28,29.51,43.95,1007.77,11.59,0.0,Cloudy,2020,8,28,241,35,4,0,1,18.300000000000004,-0.8437282590292712,-0.5367705514607103,34.94,31.06,32.684285714285714,34.018
2020-08-29,31.51,65.6,1000.83,3.83,0.0,Cloudy,2020,8,29,242,35,5,1,1,24.630000000000003,-0.8528367217694595,-0.522177676659508,29.51,39.86,31.49142857142857,33.76433333333333
2020-08-30,33.32,79.9,1009.64,7.42,3.3074999999999997,Rainy,2020,8,30,243,35,6,1,3,29.3,-0.8616928164028522,-0.5074302810827518,31.51,34.88,31.268571428571427,33.592666666666666
2020-08-31,34.3,74.25,1017.86,19.59,0.0,Sunny,2020,8,31,244,36,0,0,4,29.15,-0.8702939222685674,-0.49253272872205434,33.32,26.21,32.424285714285716,33.48800000000001
2020-09-01,27.51,79.4,1021.23,6.39,0.0,Cloudy,2020,9,1,245,36,1,0,1,23.39,-0.8786374941610001,-0.4774894280028391,34.3,33.13,31.62142857142857,33.26266666666667
2020-09-02,30.1,80.29,1016.75,6.88,0.0,Cloudy,2020,9,2,246,36,2,0,1,26.158,-0.886721063082993,-0.46230483047981086,27.51,30.26,31.59857142857143,33.01166666666666
2020-09-03,29.47,69.26,1015.16,7.38,3.3074999999999997,Thunderstorm,2020,9,3,247,36,3,0,5,23.322,-0.8945422369764496,-0.4469834295196741,30.1,34.94,30.81714285714286,32.906
2020-09-04,28.71,70.88,1014.97,5.22,0.0,Clear,2020,9,4,248,36,4,0,0,22.886,-0.9020987014301837,-0.43152975897147144,29.47,29.51,30.70285714285714,32.720666666666666
2020-09-05,36.26,57.44,1008.22,3.34,0.0,Sunny,2020,9,5,249,36,5,1,4,27.747999999999998,-0.9093882203647925,-0.4159483918249421,28.71,31.51,31.381428571428575,32.81633333333333
2020-09-06,31.72,63.64,1011.46,8.14,0.0,Sunny,2020,9,6,250,36,6,1,4,24.448,-0.9164086366943458,-0.4002439388573056,36.26,33.32,31.15285714285714,32.70333333333333
2020-09-07,26.19,76.82,1023.09,9.59,0.0,Cloudy,2020,9,7,251,37,0,0,1,21.554000000000002,-0.9231578729647039,-0.38442104726885545,31.72,34.3,29.994285714285716,32.171
2020-09-08,32.97,77.96,1006.4,8.81,2.86,Rainy,2020,9,8,252,37,1,0,3,28.561999999999998,-0.9296339319682695,-0.3684843993077793,26.19,27.51,30.774285714285718,32.31433333333333
2020-09-09,36.63,61.96,1021.19,8.46,3.3074999999999997,Rainy,2020,9,9,253,37,2,0,3,29.022000000000002,-0.9358348973349941,-0.35243871088460327,32.97,30.1,31.707142857142856,32.31066666666667
2020-09-10,32.94,61.44,1010.13,9.2,0.0,Sunny,2020,9,10,254,37,3,0,4,25.227999999999998,-0.9417589340994617,-0.33628873017668287,36.63,29.47,32.20285714285714,32.433
2020-09-11,24.57,71.81,1021.27,14.3,0.0,Clear,2020,9,11,255,37,4,0,0,18.932000000000002,-0.9474042892438845,-0.32003923622313857,32.94,28.71,31.611428571428572,32.15833333333333
2020-09-12,27.68,75.64,1004.41,8.28,2.73,Rainy,2020,9,12,256,37,5,1,3,22.808,-0.9527692922168511,-0.30369503751065885,24.57,36.26,30.385714285714283,31.824666666666662
2020-09-13,33.07,51.41,1015.55,6.97,0.0,Sunny,2020,9,13,257,37,6,1,4,23.352,-0.9578523554276669,-0.28726097055059635,27.68,31.72,30.57857142857143,31.784
2020-09-14,26.54,47.46,1008.6,7.95,0.0,Clear,2020,9,14,258,38,0,0,0,16.032,-0.9626519747161487,-0.2707418984477642,33.07,26.19,30.628571428571426,31.651666666666664
2020-09-15,30.02,62.48,1004.01,11.71,0.0,Cloudy,2020,9,15,259,38,1,0,1,22.516,-0.9671667297977312,-0.2541427094613622,26.54,32.97,30.20714285714286,31.601
2020-09-16,30.86,55.19,1013.68,17.04,0.0,Sunny,2020,9,16,260,38,2,0,4,21.898,-0.97139528468375,-0.23746831555846842,30.02,36.63,29.38285714285714,31.433666666666667
2020-09-17,25.2,66.28,1019.28,6.8,0.0,Clear,2020,9,17,261,38,3,0,0,18.456,-0.9753363880767837,-0.2207236509605022,30.86,32.94,28.277142857142856,31.232666666666667
2020-09-18,27.76,68.09,1007.77,9.44,0.0,Cloudy,2020,9,18,262,38,4,0,1,21.378,-0.9789888737409319,-0.20391367068311472,25.2,24.57,28.732857142857142,31.020666666666667
2020-09-19,17.36,72.32,1005.4,10.51,0.0,Cloudy,2020,9,19,263,38,5,1,1,11.823999999999998,-0.9823516608469237,-0.18704334906991657,27.76,27.68,27.25857142857143,30.484666666666666
2020-09-20,24.23,86.56,1012.81,5.77,0.0,Cloudy,2020,9,20,264,38,6,1,1,21.542,-0.9854237542919524,-0.17011767832049052,17.36,33.07,25.995714285714286,30.257
2020-09-21,26.48,73.73,1012.5,9.11,3.3074999999999997,Rainy,2020,9,21,265,39,0,0,3,21.226,-0.9882042449941422,-0.15314166701312007,24.23,26.54,25.987142857142857,29.811
2020-09-22,23.07,75.86,1016.83,4.67,0.0,Cloudy,2020,9,22,266,39,1,0,1,18.242,-0.9906923101615609,-0.13612033862266704,26.48,30.02,24.994285714285716,29.417333333333332
2020-09-23,32.06,72.78,1017.89,4.07,0.0,Sunny,2020,9,23,267,39,2,0,4,26.616000000000003,-0.9928872135356962,-0.11905873003404988,23.07,30.86,25.16571428571429,29.612333333333332
